stop_id,stop_name,stop_lat,stop_lon
STIB-1732,UZ-VUB,50.885712,4.308952
STIB-1733,ETANGS,50.835493,4.380861
STIB-1734,TRONE,50.840638,4.364821
STIB-1736,DE WANSIJN,50.792251,4.359013
STIB-1737,DROSSART,50.79192,4.351576
STIB-1738,DROSSART,50.79192,4.351675
STIB-1739,DE WANSIJN,50.792486,4.359972
STIB-1743,UZ BRUSSEL,50.886729,4.311452
STIB-1744,UZ-PEDIATRIE,50.889696,4.309404
STIB-1746,BONAVENTURE,50.884648,4.322212
STIB-1747,SQ. DU CENTENAIRE,50.875668,4.318538
STIB-1751,AUDERGHEM-SHOP.,50.816872,4.424406
STIB-1752,SACRE-COEUR,50.810343,4.435688
STIB-1753,SCHOONEJANS,50.811842,4.432488
STIB-1754,HERRMANN-DEBROUX,50.812487,4.428388
STIB-1755,BONAVENTURE,50.885043,4.321743
STIB-1756B,VALDUC,50.817791,4.41971
STIB-1757,VANDROMME,50.819006,4.415298
STIB-1758B,EGLISE ST-JULIEN,50.821065,4.408234
STIB-1760,STRATEGIE,50.823982,4.400869
STIB-1762,BUEDTS,50.828506,4.39335
STIB-1764,FETIS,50.833029,4.386241
STIB-1766,FIRMIN LECHARLIER,50.871086,4.330171
STIB-1767,LEOPOLD I,50.872802,4.328702
STIB-1768,BONAVENTURE,50.884961,4.322729
STIB-1769B,MUSEUM,50.835839,4.374913
STIB-1775,LEOPOLD I,50.873069,4.328503
STIB-1776,SCIENCE,50.839925,4.369258
STIB-1777B,ETANGS,50.835875,4.379721
STIB-1779,ARSENAL,50.82588,4.397704
STIB-1780,TRONE,50.841846,4.364798
STIB-1781,GRAND-PLACE,50.845003,4.351728
STIB-1782,FIRMIN LECHARLIER,50.870978,4.330174
STIB-1788B,GUILL. DE GREEF,50.882563,4.335713
STIB-1792,MERCHTEM,50.858268,4.336469
STIB-1793,ETANGS NOIRS,50.857124,4.33165
STIB-1801,PORTE DE HAL,50.833143,4.342664
STIB-1802,NERVIENS,50.838755,4.385732
STIB-1803B,LEMAN,50.837065,4.38664
STIB-1804,LOUIS HAP,50.83435,4.388044
STIB-1805F,LA CHASSE,50.831049,4.390575
STIB-1806,ONZE NOVEMBRE,50.832789,4.395101
STIB-1807,ROI VAINQUEUR,50.83226,4.398901
STIB-1809,BOILEAU,50.831532,4.404636
STIB-1810,BARON DE CASTRO,50.828744,4.407946
STIB-1811,DREVE DE NIVELLES,50.826613,4.411843
STIB-1812,MOUETTES,50.824949,4.414481
STIB-1813,CHANT D'OISEAU,50.827185,4.41822
STIB-1814B,OCEAN ATLANTIQUE,50.830501,4.418486
STIB-1815,MOSTINCK,50.833278,4.423319
STIB-1816,CHIEN VERT,50.834522,4.427014
STIB-1818,KELLE,50.831355,4.438019
STIB-1819,MERTENS,50.831502,4.443557
STIB-1820,DE BROUCKERE,50.850478,4.3513
STIB-1821,RUE AU BOIS,50.831349,4.452485
STIB-1822,MANOIR D'ANJOU,50.828395,4.456118
STIB-1823,VANDER MEERSCHEN,50.825859,4.457146
STIB-1824,PORTE DE NAMUR,50.839652,4.364629
STIB-1825,SAINTE-ALIX,50.828376,4.463049
STIB-1826,PADDOCK,50.832598,4.463862
STIB-1828,GERSIS,50.841322,4.459728
STIB-1829,VAL DES SEIGNEURS,50.842242,4.456536
STIB-1830,KONKEL,50.842081,4.450887
STIB-1831,DON BOSCO,50.841399,4.448927
STIB-1832,DON BOSCO,50.841533,4.449168
STIB-1833B,STADE FALLON,50.841321,4.443688
STIB-1834,MAREYDE,50.832914,4.446811
STIB-1835,BOULEAUX,50.836926,4.467474
STIB-1836B,MAREYDE,50.833421,4.446906
STIB-1840,BOULEAUX,50.83698,4.467214
STIB-1841,MAREYDE,50.832842,4.446584
STIB-1846,VAL DES SEIGNEURS,50.841945,4.45693
STIB-1847,GERSIS,50.841108,4.459907
STIB-1850,PADDOCK,50.833162,4.463477
STIB-1851,SAINTE-ALIX,50.828542,4.462659
STIB-1852,VANDER MEERSCHEN,50.825841,4.456976
STIB-1853,MANOIR D'ANJOU,50.829269,4.455366
STIB-1854,RUE AU BOIS,50.831085,4.452259
STIB-1856,MERTENS,50.831564,4.443634
STIB-1857,KELLE,50.8314,4.437821
STIB-1859,CHIEN VERT,50.834884,4.429254
STIB-1860,JULES CESAR,50.833549,4.420338
STIB-1861,OCEAN ATLANTIQUE,50.830996,4.418354
STIB-1862,CHANT D'OISEAU,50.827961,4.418128
STIB-1863,MOUETTES,50.82502,4.41529
STIB-1864,DREVE DE NIVELLES,50.826031,4.412728
STIB-1865,BARON DE CASTRO,50.82878,4.408268
STIB-1866,BOILEAU,50.832162,4.404083
STIB-1868,ROI VAINQUEUR,50.832883,4.398917
STIB-1869,ONZE NOVEMBRE,50.832786,4.395933
STIB-1870,LA CHASSE,50.831161,4.389874
STIB-1871B,LOUIS HAP,50.834694,4.388065
STIB-1872B,LEMAN,50.837284,4.386689
STIB-1873,NERVIENS,50.839106,4.385817
STIB-1874,JULES CESAR,50.834987,4.420562
STIB-1875,LEOPOLD II,50.836284,4.415514
STIB-1880,VARIA,50.834405,4.37815
STIB-1881,BLYCKAERTS,50.833022,4.375424
STIB-1883,VARIA,50.834163,4.377866
STIB-1884,BLYCKAERTS,50.832713,4.374968
STIB-1893,BORDET STATION,50.877616,4.409348
STIB-1894,BOURSE,50.849296,4.34871
STIB-1895,BOURSE,50.849239,4.348391
STIB-1900,GARE DU NORD,50.86008,4.360273
STIB-1903,BIARRITZ,50.825678,4.369486
STIB-1904,ROGIER,50.855575,4.358297
STIB-1906,IDALIE,50.835179,4.372173
STIB-1909,BLYCKAERTS,50.83294,4.374842
STIB-1910,MALIBRAN,50.830855,4.373536
STIB-1912,VLEURGAT,50.823557,4.367669
STIB-1913,VAN EYCK,50.819647,4.366233
STIB-1914,PATTON,50.817394,4.366481
STIB-1915,BASCULE,50.815338,4.367106
STIB-1916,LONGCHAMP,50.812034,4.367336
STIB-1917,GOSSART,50.811096,4.362452
STIB-1918,MONTJOIE,50.809738,4.365162
STIB-1919,RENE GOBERT,50.806357,4.366364
STIB-1920,FLORIDE,50.803796,4.361786
STIB-1921,HOUZEAU,50.804353,4.356523
STIB-1926B,RITTWEGER,50.798185,4.336239
STIB-1926G,RITTWEGER,50.798185,4.336239
STIB-1929,ENGELAND,50.789477,4.333814
STIB-1931,BIGARREAUX,50.784248,4.332705
STIB-1932,GRIOTTES,50.781047,4.332395
STIB-1935,BRAVES,50.773299,4.336027
STIB-1936,GARE DE LINKEBEEK,50.774094,4.338942
STIB-1937,BOURDON,50.78698,4.330689
STIB-1938,HOMBORCH,50.77961,4.338295
STIB-1942,STATUAIRES,50.803921,4.349047
STIB-1943,STATUAIRES,50.803912,4.349486
STIB-1944,HOSPICES,50.776778,4.339069
STIB-1949,ENGELAND,50.788995,4.334455
STIB-1951,HEROS,50.803306,4.342621
STIB-1953,CABRIS,50.776272,4.342435
STIB-1954,GARE DE LINKEBEEK,50.774085,4.338772
STIB-1955,BRAVES,50.773632,4.335874
STIB-1958B,GRIOTTES,50.78091,4.332439
STIB-1959,BIGARREAUX,50.784023,4.332988
STIB-1961B,ENGELAND,50.78894,4.334006
STIB-1961G,ENGELAND,50.78894,4.334006
STIB-1962,UCCLE CALEVOET,50.791242,4.332898
STIB-1962F,UCCLE CALEVOET,50.791224,4.332898
STIB-1964,RITTWEGER,50.797648,4.336207
STIB-1964F,RITTWEGER,50.797648,4.336207
STIB-1965,BOURDON,50.78733,4.330532
STIB-1968,ZEECRABBE,50.804313,4.354864
STIB-1969,HOUZEAU,50.804084,4.358041
STIB-1970,FLORIDE,50.803733,4.361942
STIB-1971,RENE GOBERT,50.806745,4.366326
STIB-1972,MONTJOIE,50.810053,4.364538
STIB-1973,GOSSART,50.811068,4.362587
STIB-1975,BASCULE,50.816034,4.366957
STIB-1976,VAN EYCK,50.821452,4.366581
STIB-1977,VLEURGAT,50.823501,4.367848
STIB-1980,MALIBRAN,50.830576,4.373493
STIB-1981,BLYCKAERTS,50.833175,4.374767
STIB-1983,IDALIE,50.836394,4.370789
STIB-1984B,GLOBE,50.800674,4.337416
STIB-1984G,GLOBE,50.800544,4.33711
STIB-1985B,GLOBE,50.80056,4.3373
STIB-1985G,GLOBE,50.800687,4.337586
STIB-1986,BIARRITZ,50.825853,4.369757
STIB-1988B,ROGIER,50.85585,4.358545
STIB-1989,PETER BENOIT,50.895843,4.388548
STIB-2002,PLACE SAINT-JOB,50.793512,4.366737
STIB-2009,ROND-PT SOUVERAIN,50.818551,4.427289
STIB-2010,PLACE SAINT-JOB,50.793389,4.366686
STIB-2014,PARC SENY,50.808319,4.427192
STIB-2015,VIADUC E40,50.866116,4.453828
STIB-2016,DRIES,50.803869,4.3996
STIB-2017,SAINT-ANTOINE,50.862491,4.457417
STIB-2018,FUTAIE,50.801479,4.396951
STIB-2022,THIRY-WOLUWE,50.854805,4.445186
STIB-2025B,ANNECY,50.86019,4.4549
STIB-2026,TENREUKEN,50.804848,4.426382
STIB-2027,DUNETTE,50.852563,4.455372
STIB-2028,THIRY-WOLUWE,50.853935,4.44343
STIB-2029,THUMAS,50.864124,4.456697
STIB-2037,CLINIQUES-UCL,50.851204,4.451656
STIB-2038,AUDITOIRES-UCL,50.850663,4.454183
STIB-2039,MOUNIER,50.85031,4.457931
STIB-2041,MOUNIER,50.850255,4.458513
STIB-2042,AUDITOIRES-UCL,50.85069,4.454112
STIB-2043,CLINIQUES-UCL,50.851276,4.451528
STIB-2046,HERRMANN-DEBROUX,50.812357,4.429112
STIB-2050,HERRMANN-DEBROUX,50.812231,4.429126
STIB-2051,COTEAUX,50.859427,4.379125
STIB-2058,ROND-PT SOUVERAIN,50.818479,4.427715
STIB-2067,COTEAUX,50.859755,4.378841
STIB-2069,UCL SAINT-LUC,50.85284,4.452738
STIB-2070,DE BROUCKERE,50.853196,4.353646
STIB-2071B,ANNECY,50.85999,4.454882
STIB-2072,KARREVELD,50.858405,4.318501
STIB-2073,KARREVELD,50.857615,4.31955
STIB-2074,FUTAIE,50.801644,4.396923
STIB-2076,DRIES,50.804133,4.40026
STIB-2077,TENREUKEN,50.805087,4.426706
STIB-2078,SAINT-ANTOINE,50.863047,4.457565
STIB-2079,WATERMAEL GARE,50.809788,4.399271
STIB-2080,WATERMAEL GARE,50.809661,4.399387
STIB-2081,OSSEGHEM,50.856927,4.325319
STIB-2082,OSSEGHEM,50.857009,4.32534
STIB-2084,UCL SAINT-LUC,50.85284,4.452738
STIB-2085,DUNETTE,50.852563,4.455371
STIB-2086,PARC SENY,50.80913,4.427589
STIB-2087,THUMAS,50.864773,4.456784
STIB-2088,DESTOUVELLES,50.866428,4.35856
STIB-2089,DESTOUVELLES,50.866227,4.358283
STIB-2090,WILLEBROEK,50.864497,4.354843
STIB-2091,WILLEBROEK,50.864589,4.355012
STIB-2092,CROIX DE GUERRE,50.894611,4.390838
STIB-2093,CROIX DE GUERRE,50.894753,4.391357
STIB-2094,VERGER,50.891237,4.3838
STIB-2095,VERGER,50.891445,4.384563
STIB-2096,DOCKS BRUXSEL,50.879227,4.375066
STIB-2097,COLIGNON,50.867252,4.372886
STIB-2098,COLIGNON,50.866692,4.373226
STIB-2099,GAZELLE,50.782011,4.341228
STIB-2100,VOLTAIRE,50.867061,4.379705
STIB-2101,VOLTAIRE,50.867265,4.380029
STIB-2102,CROSSING,50.864943,4.380714
STIB-2103,VERREWINKEL,50.778337,4.354473
STIB-2104,GUI,50.782621,4.35701
STIB-2105,BREMER,50.855967,4.383582
STIB-2106,BREMER,50.85564,4.384072
STIB-2107,BIEN-FAIRE,50.806201,4.400576
STIB-2109B,VIVIER D'OIE,50.795803,4.372407
STIB-2112,PASTEUR,50.780305,4.349198
STIB-2115,BIEN-FAIRE,50.80625,4.40063
STIB-2116B,SAINTE-ALLIANCE,50.779228,4.364342
STIB-2117B,NAPOLEON,50.779259,4.376415
STIB-2118B,PRINCE D'ORANGE,50.780738,4.380476
STIB-2119,VAN BEVER,50.783459,4.379204
STIB-2120,RONCES,50.787661,4.375822
STIB-2122,GEORGES BRUGMANN,50.817163,4.354632
STIB-2123,CAVELL,50.811716,4.357429
STIB-2124,BRUNARD,50.808012,4.357118
STIB-2125,LANGEVELD,50.806502,4.357331
STIB-2131,LANGEVELD,50.806358,4.357586
STIB-2132,BRUNARD,50.807958,4.357175
STIB-2133,CAVELL,50.811185,4.357628
STIB-2134,GEORGES BRUGMANN,50.816833,4.354964
STIB-2136,FORT-JACO,50.789323,4.37502
STIB-2137,RACING,50.792451,4.374226
STIB-2138B,VIVIER D'OIE,50.794875,4.373693
STIB-2140,RACING,50.792721,4.374056
STIB-2142,FORT-JACO,50.789598,4.374857
STIB-2143B,RONCES,50.786822,4.376323
STIB-2144,VAN BEVER,50.784311,4.37835
STIB-2145,PRINCE D'ORANGE,50.781196,4.380889
STIB-2146,NAPOLEON,50.778634,4.373884
STIB-2147B,SAINTE-ALLIANCE,50.779147,4.36532
STIB-2148,FORT-JACO,50.788971,4.373792
STIB-2150,FORT-JACO,50.78962,4.372651
STIB-2153,DIRECTOIRE,50.789605,4.359525
STIB-2156,GUI,50.782373,4.356859
STIB-2157,VERREWINKEL,50.77804,4.354289
STIB-2158B,PAMPOEL,50.870326,4.305265
STIB-2159B,PAMPOEL,50.870839,4.304048
STIB-2160,NEREUS,50.872959,4.315007
STIB-2161,PASTEUR,50.780341,4.349113
STIB-2162,NEREUS,50.872878,4.314714
STIB-2163,BOULE ET BILL,50.889448,4.322644
STIB-2164,BOULE ET BILL,50.889412,4.322303
STIB-2165,JEANNE HERREMAN,50.794343,4.3343
STIB-2165F,JEANNE HERREMAN,50.794352,4.334285
STIB-2166,JEANNE HERREMAN,50.794092,4.334203
STIB-2166F,JEANNE HERREMAN,50.794092,4.334203
STIB-2167,GAZELLE,50.782155,4.341157
STIB-2168,HOMBORCH,50.779458,4.338791
STIB-2170,EMILE DELVA,50.876959,4.342083
STIB-2171,EMILE DELVA,50.876904,4.342176
STIB-2173,TERDELT,50.868579,4.389682
STIB-2174,TERDELT,50.868582,4.389962
STIB-2176,BASILIX,50.872416,4.297737
STIB-2177,LOUISE,50.83615,4.355323
STIB-2207,GLIBERT,50.864233,4.357417
STIB-2209,NICOLAY,50.858919,4.354478
STIB-2212,BOURSE,50.848383,4.3467
STIB-2213,BUANDERIE,50.846143,4.342782
STIB-2215,LIVERPOOL,50.843561,4.33398
STIB-2216,CLEMENCEAU,50.841816,4.329864
STIB-2217,ALBERT I,50.839134,4.322911
STIB-2217F,ALBERT I,50.839153,4.322924
STIB-2218,CUREGHEM,50.836803,4.31806
STIB-2218F,CUREGHEM,50.836813,4.318029
STIB-2220F,RESISTANCE,50.83564,4.311456
STIB-2221,DE BERLAIMONT,50.849859,4.360204
STIB-2225,ARISTIDE BRIAND,50.828805,4.303346
STIB-2226,VAN KALKEN,50.826586,4.304877
STIB-2237,MASUI,50.86941,4.363255
STIB-2238,STEPHENSON,50.869537,4.367204
STIB-2239,PAVILLON,50.869824,4.371196
STIB-2241G,MEISER,50.855501,4.395892
STIB-2242F,MEISER,50.855222,4.397014
STIB-2243F,MEISER,50.854907,4.398704
STIB-2246F,MEISER,50.854421,4.398959
STIB-2247,MEISER,50.853976,4.397888
STIB-2248,MEISER,50.855289,4.397253
STIB-2249,MEISER,50.855137,4.397045
STIB-2250,MEISER,50.853963,4.397794
STIB-2252,ARISTIDE BRIAND,50.828949,4.302693
STIB-2254,MEIR,50.832176,4.302034
STIB-2257G,RESISTANCE,50.835721,4.312172
STIB-2259,CUREGHEM,50.837022,4.318582
STIB-2259F,CUREGHEM,50.837038,4.318582
STIB-2260,ALBERT I,50.839213,4.323316
STIB-2260F,ALBERT I,50.839207,4.323336
STIB-2261,CLEMENCEAU,50.841816,4.330106
STIB-2262,LIVERPOOL,50.843741,4.335201
STIB-2264,BUANDERIE,50.846737,4.343922
STIB-2269,NICOLAY,50.859189,4.354777
STIB-2271,GLIBERT,50.864161,4.357517
STIB-2283,MONTGOMERY,50.837038,4.408147
STIB-2285G,MONTGOMERY,50.838041,4.405536
STIB-2286G,MONTGOMERY,50.837987,4.405848
STIB-2287,MONTGOMERY,50.838007,4.406021
STIB-2289,MONTGOMERY,50.837841,4.407085
STIB-2290B,HANKAR,50.821815,4.405568
STIB-2291B,HANKAR,50.821725,4.405707
STIB-2292B,GARE DE HAREN-SUD,50.889968,4.414876
STIB-2294B,GARE DE HAREN-SUD,50.8896,4.416634
STIB-2296,ARENBERG,50.848166,4.356478
STIB-2301,ARENBERG,50.849265,4.356881
STIB-2305,ENTREPOT,50.868341,4.353197
STIB-2306,DECROLY,50.805452,4.32734
STIB-2319,HOPITAL BRACOPS,50.833458,4.295192
STIB-2323,MEIR,50.833035,4.30281
STIB-2327,RIVE GAUCHE,50.890381,4.391322
STIB-2331F,BARRIERE,50.827158,4.344041
STIB-2333,BARRIERE,50.826834,4.344013
STIB-2333F,BARRIERE,50.826834,4.344013
STIB-2334B,BARRIERE,50.826762,4.343545
STIB-2334F,BARRIERE,50.826762,4.343545
STIB-2336G,BARRIERE,50.826574,4.344709
STIB-2337F,DOCKS BRUXSEL,50.879578,4.371271
STIB-2338F,DOCKS BRUXSEL,50.879398,4.370675
STIB-2345,LOUIS BERTRAND,50.866066,4.384904
STIB-2346,LATINIS,50.867468,4.386353
STIB-2351,BUYL,50.818914,4.378791
STIB-2351F,BUYL,50.818916,4.378789
STIB-2355,HEROS,50.803139,4.342194
STIB-2365,VAL MARIA,50.899893,4.385399
STIB-2367,DOCKS BRUXSEL,50.879536,4.375408
STIB-2370,ENTREPOT,50.86861,4.353112
STIB-2373,DE LINDE,50.835428,4.298979
STIB-2375,HOPITAL BRACOPS,50.833718,4.295433
STIB-2378,BUDA,50.908636,4.406829
STIB-2379,BUDA,50.908554,4.406614
STIB-2380F,DAUTZENBERG,50.827635,4.366478
STIB-2382,CERIA,50.816506,4.290393
STIB-2384,CERIA,50.816082,4.290149
STIB-2385,CERIA,50.816774,4.291229
STIB-2392,BOURSE,50.846598,4.348295
STIB-2395,LA CHASSE,50.830979,4.390583
STIB-2396B,BERVOETS,50.815059,4.318893
STIB-2397,BUYL,50.817442,4.380672
STIB-2397F,BUYL,50.817442,4.380672
STIB-2401F,PTE D'ANDERLECHT,50.845369,4.338892
STIB-2402,PARVIS ST-GILLES,50.830628,4.34421
STIB-2403,PTE D'ANDERLECHT,50.844911,4.338679
STIB-2404,COMBAZ,50.825323,4.338635
STIB-2404F,COMBAZ,50.825332,4.33862
STIB-2405,PTE D'ANDERLECHT,50.844731,4.338892
STIB-2407,LAINE,50.821348,4.334025
STIB-2408,MONT KEMMEL,50.820882,4.338183
STIB-2410,ALTITUDE CENT,50.816239,4.335899
STIB-2411B,DUDEN,50.814714,4.332679
STIB-2412,DOMAINE,50.810676,4.329038
STIB-2414,DECROLY,50.804317,4.327933
STIB-2415,AULNE,50.802945,4.330492
STIB-2422,DELHOVE,50.86909,4.316014
STIB-2423,DELHOVE,50.869063,4.315725
STIB-2424,KRAAINEM-SHOPPING,50.84804,4.474114
STIB-2425,KRAAINEM-SHOPPING,50.848221,4.472851
STIB-2429,PLEIADES,50.853841,4.417309
STIB-2430,ANDROMEDE,50.853057,4.424597
STIB-2431,ANDROMEDE,50.853057,4.424597
STIB-2452,VICTOR ALLARD,50.800727,4.327285
STIB-2453,DECROLY,50.804626,4.328093
STIB-2455,DOMAINE,50.810911,4.329166
STIB-2456,DUDEN,50.814768,4.332896
STIB-2457,ALTITUDE CENT,50.816311,4.33616
STIB-2459,MONT KEMMEL,50.821104,4.337835
STIB-2460,LAINE,50.821061,4.334649
STIB-2462,ROCHEFORT,50.824403,4.336018
STIB-2462F,ROCHEFORT,50.824418,4.336007
STIB-2463,COMBAZ,50.825317,4.339086
STIB-2463F,COMBAZ,50.825314,4.339075
STIB-2465,PARVIS ST-GILLES,50.830153,4.344556
STIB-2467,PORTE DE HAL,50.832571,4.344302
STIB-2470,PORTE DE HAL,50.832111,4.344862
STIB-2498B,DEMINEURS,50.879164,4.332661
STIB-2504,WOESTE,50.874395,4.332338
STIB-2506B,MIROIR,50.871344,4.323532
STIB-2507,SIMPSON,50.869431,4.321781
STIB-2508,RIETHUISEN,50.866902,4.320028
STIB-2509,BOSSAERT-BASILIQ.,50.864744,4.318411
STIB-2511,CIM. DE MOLENBEEK,50.858628,4.311245
STIB-2512,LEROY,50.856955,4.308918
STIB-2513,CANDRIES,50.854999,4.306058
STIB-2514,MACHTENS,50.851754,4.30046
STIB-2515B,VERBEYST,50.877071,4.331647
STIB-2518,DE LINDE,50.835331,4.299476
STIB-2519,RIETHUISEN,50.867271,4.32007
STIB-2522,PRINCE DE LIEGE,50.846278,4.298367
STIB-2523,ILE SAINTE-HELENE,50.823274,4.316581
STIB-2524,CHARROI,50.822309,4.322634
STIB-2528,VETERINAIRES,50.83262,4.328908
STIB-2531,GARE DU MIDI,50.836331,4.337828
STIB-2532,JAKOB SMITS,50.841453,4.303494
STIB-2533B,BEAUTE,50.839302,4.30772
STIB-2534B,BROEREN,50.838325,4.312751
STIB-2539,SUEDE,50.834096,4.335818
STIB-2539F,SUEDE,50.834069,4.33579
STIB-2541,PLACE V. HORTA,50.834784,4.332879
STIB-2544,AVENUE DU ROI,50.831389,4.332229
STIB-2544F,AVENUE DU ROI,50.831353,4.332286
STIB-2545,KAREL BOGAERD,50.881239,4.348305
STIB-2546,WIELS,50.824159,4.325394
STIB-2547,BOCKSTAEL,50.877635,4.347781
STIB-2548,IMPRIMERIE,50.828963,4.329152
STIB-2548F,IMPRIMERIE,50.828952,4.329208
STIB-2550,VAN KALKEN,50.827044,4.305009
STIB-2551,CHARROI,50.822171,4.321734
STIB-2553,ORBAN,50.827133,4.327205
STIB-2554,BOCKSTAEL,50.877652,4.347042
STIB-2555,CHARROI,50.821668,4.32197
STIB-2556,ILE SAINTE-HELENE,50.823497,4.316113
STIB-2558,BOCKSTAEL,50.877697,4.347326
STIB-2560,BEAUTE,50.839281,4.306877
STIB-2561,JAKOB SMITS,50.841912,4.303236
STIB-2562B,MAISON D'ERASME,50.837254,4.307401
STIB-2564B,PRINCE DE LIEGE,50.847402,4.299103
STIB-2565,MACHTENS,50.851655,4.300702
STIB-2566B,CANDRIES,50.855561,4.307349
STIB-2567,LEROY,50.856901,4.3094
STIB-2568,CIM. DE MOLENBEEK,50.858682,4.311784
STIB-2569,BASTOGNE,50.862379,4.316595
STIB-2570,BOSSAERT-BASILIQ.,50.864784,4.318871
STIB-2571,RIETHUISEN,50.868071,4.321206
STIB-2572,SIMPSON,50.869995,4.322582
STIB-2573B,MIROIR,50.871156,4.323703
STIB-2575,WOESTE,50.87471,4.33329
STIB-2578,ANNEESSENS,50.845686,4.346176
STIB-2581,ANNEESSENS,50.845686,4.346176
STIB-2584B,DEMINEURS,50.879024,4.332441
STIB-2586,VERBEYST,50.876435,4.330532
STIB-2587,WTC,50.860782,4.355779
STIB-2595,DE BROUCKERE,50.850504,4.35389
STIB-2596,DE BROUCKERE,50.849654,4.352651
STIB-2598,ERASME,50.815052,4.266326
STIB-2599,EDDY MERCKX,50.816904,4.279004
STIB-2600,TREFLES,50.819177,4.283268
STIB-2601,MARIE CURIE,50.8215,4.284226
STIB-2602,MARTIN LUTH. KING,50.825555,4.288086
STIB-2603,ZAMAN-FOREST NAT.,50.813623,4.324822
STIB-2604,MONACO,50.812953,4.32267
STIB-2604F,MONACO,50.812957,4.322694
STIB-2605,FRANS HALS,50.826205,4.289699
STIB-2606,DEBUSSY,50.827658,4.295798
STIB-2607,VEEWEYDE,50.828449,4.299611
STIB-2609,RUE LONGUE,50.796599,4.309433
STIB-2610,DROGENBOS-SHOP.,50.793372,4.309999
STIB-2611,GILSON,50.794791,4.306641
STIB-2612,FOREST NATIONAL,50.809058,4.325217
STIB-2614,MEYLEMEERSCH,50.815603,4.272953
STIB-2617,VEEWEYDE,50.828528,4.298556
STIB-2618,DEBUSSY,50.827578,4.294576
STIB-2619,FRANS HALS,50.826707,4.290885
STIB-2620,MARTIN LUTH. KING,50.825307,4.287215
STIB-2621,MARIE CURIE,50.821824,4.283943
STIB-2622,TREFLES,50.819542,4.283026
STIB-2623,EDDY MERCKX,50.817028,4.278602
STIB-2624,MEYLEMEERSCH,50.816051,4.27466
STIB-2625,ERASME,50.815259,4.265609
STIB-2631,FORESTOISE,50.807323,4.326279
STIB-2632,FORESTOISE,50.807417,4.326368
STIB-2633,GATTI DE GAMOND,50.807026,4.32846
STIB-2634,GATTI DE GAMOND,50.807655,4.328317
STIB-2635F,SAINT-LAMBERT,50.890848,4.344463
STIB-2636F,SAINT-LAMBERT,50.890867,4.346055
STIB-2637F,SAINT-LAMBERT,50.889932,4.345032
STIB-2647,WESTLAND SHOPPING,50.83767,4.285347
STIB-2648,WESTLAND SHOPPING,50.837586,4.287789
STIB-2659,GILSON,50.794746,4.306627
STIB-2660,DROGENBOS-SHOP.,50.792767,4.308875
STIB-2661,RUE LONGUE,50.796824,4.309901
STIB-2662B,UCCLE SPORT,50.798675,4.313548
STIB-2664,UCCLE SPORT,50.798433,4.312655
STIB-2667,MONACO,50.812891,4.322873
STIB-2667F,MONACO,50.812894,4.322907
STIB-2668,ZAMAN-FOREST NAT.,50.814001,4.324963
STIB-2670,AVENUE DU ROI,50.831686,4.332853
STIB-2670F,AVENUE DU ROI,50.831677,4.332853
STIB-2671,SUEDE,50.834213,4.336102
STIB-2671F,SUEDE,50.834276,4.336173
STIB-2672,IMPRIMERIE,50.830004,4.330725
STIB-2672F,IMPRIMERIE,50.830049,4.33064
STIB-2680,CLOVIS,50.850687,4.381504
STIB-2681,TRONE,50.840086,4.365335
STIB-2682,TRONE,50.839956,4.366364
STIB-2695,GENEVE,50.863832,4.403241
STIB-2701,UCCLE CALEVOET,50.790914,4.332986
STIB-2702,GROELSTVELD,50.789861,4.33866
STIB-2704,HELLEVELT,50.792062,4.344201
STIB-2705,CHENAIE,50.79236,4.348895
STIB-2707,FROISSART,50.840392,4.380564
STIB-2708G,DIEWEG,50.796753,4.346159
STIB-2709F,WOLVENDAEL,50.79831,4.343077
STIB-2710G,MARLOW,50.801591,4.340593
STIB-2714,HOP.STE-ELISABETH,50.804785,4.368837
STIB-2715,VERT CHASSEUR,50.802349,4.372922
STIB-2717,GENDARMES,50.799184,4.379419
STIB-2718,RESERVOIR,50.798383,4.385149
STIB-2719,MAELBEEK,50.84433,4.378052
STIB-2720F,LIEDTS,50.864422,4.365912
STIB-2721,GENDARMES,50.79943,4.379302
STIB-2725,BERGOJE,50.81597,4.429216
STIB-2726F,LIEDTS,50.86497,4.365599
STIB-2727,DEUX CHAUSSEES,50.816381,4.434921
STIB-2728,SAINTE-ANNE,50.818216,4.436542
STIB-2729,DE VILLEGAS,50.869539,4.307992
STIB-2730,DE VILLEGAS,50.869728,4.307907
STIB-2733,ANNEESSENS,50.844886,4.346148
STIB-2734,UNION,50.819978,4.324912
STIB-2735,UNION,50.820379,4.326376
STIB-2736,PIERRE DECOSTER,50.821872,4.329885
STIB-2737,ROUPPE,50.843186,4.345098
STIB-2738,PIERRE DECOSTER,50.821996,4.329977
STIB-2739,MADELEINE,50.843934,4.355164
STIB-2741,HEYSEL,50.897592,4.334295
STIB-2742,PALAIS 12,50.89932,4.341281
STIB-2743,PALAIS 12,50.899089,4.340554
STIB-2744,MANNEKEN-PIS,50.845749,4.3493
STIB-2745,ESPLANADE,50.901578,4.347422
STIB-2746,ESPLANADE,50.901558,4.348599
STIB-2747,BERGDAL,50.901262,4.355632
STIB-2748B,PRINCE DE LIEGE,50.846007,4.299509
STIB-2749,BERGDAL,50.901366,4.355204
STIB-2750,PRINCE DE LIEGE,50.845829,4.29929
