trip_id,route_id
STIB-124945583290075501,STIB-17
STIB-124945584290075501,STIB-17
STIB-124945585290075501,STIB-17
STIB-124945586290075501,STIB-17
STIB-124945587290075501,STIB-17
STIB-124945588290075501,STIB-17
STIB-124945589290075501,STIB-17
STIB-124945590290075501,STIB-17
STIB-124945591290075501,STIB-17
STIB-124945592290075501,STIB-17
STIB-124945593290075501,STIB-17
STIB-124945594290075501,STIB-17
STIB-124945595290075501,STIB-17
STIB-124945596290075501,STIB-17
STIB-124945597290075501,STIB-17
STIB-124945598290075501,STIB-17
STIB-124945599290075501,STIB-17
STIB-124945600290075501,STIB-17
STIB-124945601290075501,STIB-17
STIB-124945602290075501,STIB-17
STIB-124945603290075501,STIB-17
STIB-124945604290075501,STIB-17
STIB-124945605290075501,STIB-17
STIB-124945606290075501,STIB-17
STIB-124945607290075501,STIB-17
STIB-124945608290075501,STIB-17
STIB-124945609290075501,STIB-17
STIB-124945611290075501,STIB-17
STIB-124945612290075501,STIB-17
STIB-124945613290075501,STIB-17
STIB-124945614290075501,STIB-17
STIB-124945615290075501,STIB-17
STIB-124945616290075501,STIB-17
STIB-124945617290075501,STIB-17
STIB-124945618290075501,STIB-17
STIB-124945619290075501,STIB-17
STIB-124945620290075501,STIB-17
STIB-124945621290075501,STIB-17
STIB-124945622290075501,STIB-17
STIB-124945623290075501,STIB-17
STIB-124945624290075501,STIB-17
STIB-124945625290075501,STIB-17
STIB-124945626290075501,STIB-17
STIB-124945627290075501,STIB-17
STIB-124945628290075501,STIB-17
STIB-124945629290075501,STIB-17
STIB-124945630290075501,STIB-17
STIB-124945631290075501,STIB-17
STIB-124945632290075501,STIB-17
STIB-124945633290075501,STIB-17
STIB-124945634290075501,STIB-17
STIB-124945635290075501,STIB-17
STIB-124945636290075501,STIB-17
STIB-124945637290075501,STIB-17
STIB-124945638290075501,STIB-17
STIB-124945639290075501,STIB-17
STIB-124945640290075501,STIB-17
STIB-124945641290075501,STIB-17
STIB-124945642290075501,STIB-17
STIB-124945643290075501,STIB-17
STIB-124945644290075501,STIB-17
STIB-124945645290075501,STIB-17
STIB-124945646290075501,STIB-17
STIB-124945647290075501,STIB-17
STIB-124945648290075501,STIB-17
STIB-124945649290075501,STIB-17
STIB-124945650290075501,STIB-17
STIB-124945651290075501,STIB-17
STIB-124945652290075501,STIB-17
STIB-124945653290075501,STIB-17
STIB-124945654290075501,STIB-17
STIB-124945655290075501,STIB-17
STIB-124945656290075501,STIB-17
STIB-124945657290075501,STIB-17
STIB-124945658290075501,STIB-17
STIB-124945659290075501,STIB-17
STIB-124945660290075501,STIB-17
STIB-124945661290075501,STIB-17
STIB-124945662290075501,STIB-17
STIB-124945663290075501,STIB-17
STIB-124945664290075501,STIB-17
STIB-124945665290075501,STIB-17
STIB-124945666290075501,STIB-17
STIB-124945667290075501,STIB-17
STIB-124945668290075501,STIB-17
STIB-124945669290075501,STIB-17
STIB-124945670290075501,STIB-17
STIB-124945672290075501,STIB-17
STIB-124945708290075501,STIB-17
STIB-124945709290075501,STIB-17
STIB-124945711290075501,STIB-17
STIB-124945712290075501,STIB-17
STIB-124945750290075501,STIB-17
STIB-124945753290075501,STIB-17
STIB-124945757290075501,STIB-17
STIB-124945779290075501,STIB-17
STIB-124961664290075501,STIB-17
STIB-124944686290073601,STIB-17
STIB-124944687290073601,STIB-17
STIB-124944688290073601,STIB-17
STIB-124944689290073601,STIB-17
STIB-124944690290073601,STIB-17
STIB-124944691290073601,STIB-17
STIB-124944692290073601,STIB-17
STIB-124944693290073601,STIB-17
STIB-124944694290073601,STIB-17
STIB-124944695290073601,STIB-17
STIB-124944696290073601,STIB-17
STIB-124944697290073601,STIB-17
STIB-124944698290073601,STIB-17
STIB-124944699290073601,STIB-17
STIB-124944700290073601,STIB-17
STIB-124944701290073601,STIB-17
STIB-124944702290073601,STIB-17
STIB-124944703290073601,STIB-17
STIB-124944704290073601,STIB-17
STIB-124944705290073601,STIB-17
STIB-124944706290073601,STIB-17
STIB-124944707290073601,STIB-17
STIB-124944708290073601,STIB-17
STIB-124944709290073601,STIB-17
STIB-124944710290073601,STIB-17
STIB-124944711290073601,STIB-17
STIB-124944712290073601,STIB-17
STIB-124944713290073601,STIB-17
STIB-124944714290073601,STIB-17
STIB-124944715290073601,STIB-17
STIB-124944716290073601,STIB-17
STIB-124944717290073601,STIB-17
STIB-124944718290073601,STIB-17
STIB-124944719290073601,STIB-17
STIB-124944720290073601,STIB-17
STIB-124944721290073601,STIB-17
STIB-124944722290073601,STIB-17
STIB-124944723290073601,STIB-17
STIB-124944724290073601,STIB-17
STIB-124944725290073601,STIB-17
STIB-124944726290073601,STIB-17
STIB-124944727290073601,STIB-17
STIB-124944728290073601,STIB-17
STIB-124944729290073601,STIB-17
STIB-124944730290073601,STIB-17
STIB-124944731290073601,STIB-17
STIB-124944732290073601,STIB-17
STIB-124944733290073601,STIB-17
STIB-124944734290073601,STIB-17
STIB-124944735290073601,STIB-17
STIB-124944736290073601,STIB-17
STIB-124944737290073601,STIB-17
STIB-124944738290073601,STIB-17
STIB-124944739290073601,STIB-17
STIB-124945146290073601,STIB-17
STIB-124945147290073601,STIB-17
STIB-124945148290073601,STIB-17
STIB-124945149290073601,STIB-17
STIB-124945150290073601,STIB-17
STIB-124945151290073601,STIB-17
STIB-124945152290073601,STIB-17
STIB-124945153290073601,STIB-17
STIB-124945154290073601,STIB-17
STIB-124945155290073601,STIB-17
STIB-124945156290073601,STIB-17
STIB-124945157290073601,STIB-17
STIB-124945158290073601,STIB-17
STIB-124945159290073601,STIB-17
STIB-124945160290073601,STIB-17
STIB-124945161290073601,STIB-17
STIB-124945162290073601,STIB-17
STIB-124945163290073601,STIB-17
STIB-124945164290073601,STIB-17
STIB-124945165290073601,STIB-17
STIB-124945166290073601,STIB-17
STIB-124945167290073601,STIB-17
STIB-124945168290073601,STIB-17
STIB-124945169290073601,STIB-17
STIB-124945170290073601,STIB-17
STIB-124945171290073601,STIB-17
STIB-124945172290073601,STIB-17
STIB-124945173290073601,STIB-17
STIB-124945174290073601,STIB-17
STIB-124945175290073601,STIB-17
STIB-124945176290073601,STIB-17
STIB-124945177290073601,STIB-17
STIB-124945178290073601,STIB-17
STIB-124945179290073601,STIB-17
STIB-124945180290073601,STIB-17
STIB-124945181290073601,STIB-17
STIB-124945182290073601,STIB-17
STIB-124945183290073601,STIB-17
STIB-124945184290073601,STIB-17
STIB-124945185290073601,STIB-17
STIB-124945186290073601,STIB-17
STIB-124945187290073601,STIB-17
STIB-124945188290073601,STIB-17
STIB-124945189290073601,STIB-17
STIB-124945190290073601,STIB-17
STIB-124945191290073601,STIB-17
STIB-124945192290073601,STIB-17
STIB-124945193290073601,STIB-17
STIB-124945194290073601,STIB-17
STIB-124945195290073601,STIB-17
STIB-124945196290073601,STIB-17
STIB-124945197290073601,STIB-17
STIB-124945198290073601,STIB-17
STIB-124945199290073601,STIB-17
STIB-124945200290073601,STIB-17
STIB-124945201290073601,STIB-17
STIB-124996889290262001,STIB-18
STIB-124996890290262001,STIB-18
STIB-124996891290262001,STIB-18
STIB-124996892290262001,STIB-18
STIB-124996893290262001,STIB-18
STIB-124996894290262001,STIB-18
STIB-124996895290262001,STIB-18
STIB-124996896290262001,STIB-18
STIB-124996897290262001,STIB-18
STIB-124996898290262001,STIB-18
STIB-124996899290262001,STIB-18
STIB-124996900290262001,STIB-18
STIB-124996901290262001,STIB-18
STIB-124996902290262001,STIB-18
STIB-124996903290262001,STIB-18
STIB-124996904290262001,STIB-18
STIB-124996905290262001,STIB-18
STIB-124996906290262001,STIB-18
STIB-124996907290262001,STIB-18
STIB-124996908290262001,STIB-18
STIB-124996909290262001,STIB-18
STIB-124996910290262001,STIB-18
STIB-124996911290262001,STIB-18
STIB-124996912290262001,STIB-18
STIB-124996913290262001,STIB-18
STIB-124996914290262001,STIB-18
STIB-124996915290262001,STIB-18
STIB-124996916290262001,STIB-18
STIB-124996917290262001,STIB-18
STIB-124996918290262001,STIB-18
STIB-124996919290262001,STIB-18
STIB-124996920290262001,STIB-18
STIB-124996921290262001,STIB-18
STIB-124996922290262001,STIB-18
STIB-124996923290262001,STIB-18
STIB-124996924290262001,STIB-18
STIB-124996925290262001,STIB-18
STIB-124996926290262001,STIB-18
STIB-124996927290262001,STIB-18
STIB-124996928290262001,STIB-18
STIB-124996929290262001,STIB-18
STIB-124996930290262001,STIB-18
STIB-124996931290262001,STIB-18
STIB-124996932290262001,STIB-18
STIB-124996933290262001,STIB-18
STIB-124996934290262001,STIB-18
STIB-124996935290262001,STIB-18
STIB-124996936290262001,STIB-18
STIB-124996937290262001,STIB-18
STIB-124996938290262001,STIB-18
STIB-124996939290262001,STIB-18
STIB-124996940290262001,STIB-18
STIB-124996941290262001,STIB-18
STIB-124996942290262001,STIB-18
STIB-124996943290262001,STIB-18
STIB-124996944290262001,STIB-18
STIB-124996945290262001,STIB-18
STIB-124996946290262001,STIB-18
STIB-124996947290262001,STIB-18
STIB-124996948290262001,STIB-18
STIB-124996949290262001,STIB-18
STIB-124996950290262001,STIB-18
STIB-124996951290262001,STIB-18
STIB-124996952290262001,STIB-18
STIB-124996953290262001,STIB-18
STIB-124996954290262001,STIB-18
STIB-124996955290262001,STIB-18
STIB-124996956290262001,STIB-18
STIB-124996957290262001,STIB-18
STIB-124996958290262001,STIB-18
STIB-124996959290262001,STIB-18
STIB-124996960290262001,STIB-18
STIB-124996961290262001,STIB-18
STIB-124996962290262001,STIB-18
STIB-124996963290262001,STIB-18
STIB-124996964290262001,STIB-18
STIB-124996965290262001,STIB-18
STIB-124996966290262001,STIB-18
STIB-124996967290262001,STIB-18
STIB-124996968290262001,STIB-18
STIB-124996969290262001,STIB-18
STIB-124996970290262001,STIB-18
STIB-124996971290262001,STIB-18
STIB-124996972290262001,STIB-18
STIB-124996973290262001,STIB-18
STIB-124996974290262001,STIB-18
STIB-124996975290262001,STIB-18
STIB-124996976290262001,STIB-18
STIB-124996977290262001,STIB-18
STIB-124996978290262001,STIB-18
STIB-124996979290262001,STIB-18
STIB-124996980290262001,STIB-18
STIB-124996981290262001,STIB-18
STIB-124996982290262001,STIB-18
STIB-124996983290262001,STIB-18
STIB-124996984290262001,STIB-18
STIB-124996985290262001,STIB-18
STIB-124996986290262001,STIB-18
STIB-124996987290262001,STIB-18
STIB-124996988290262001,STIB-18
STIB-124996989290262001,STIB-18
STIB-124996990290262001,STIB-18
STIB-124996991290262001,STIB-18
STIB-124996992290262001,STIB-18
STIB-124996993290262001,STIB-18
STIB-124996994290262001,STIB-18
STIB-124996995290262001,STIB-18
STIB-124996996290262001,STIB-18
STIB-124996997290262001,STIB-18
STIB-124996998290262001,STIB-18
STIB-124996999290262001,STIB-18
STIB-124997000290262001,STIB-18
STIB-124997001290262001,STIB-18
STIB-124997002290262001,STIB-18
STIB-124997003290262001,STIB-18
STIB-124997004290262001,STIB-18
STIB-124997005290262001,STIB-18
STIB-124997006290262001,STIB-18
STIB-124997007290262001,STIB-18
STIB-124997008290262001,STIB-18
STIB-124997009290262001,STIB-18
STIB-124997010290262001,STIB-18
STIB-124997011290262001,STIB-18
STIB-124997012290262001,STIB-18
STIB-124997013290262001,STIB-18
STIB-124997014290262001,STIB-18
STIB-124997015290262001,STIB-18
STIB-124997016290262001,STIB-18
STIB-124997017290262001,STIB-18
STIB-124997018290262001,STIB-18
STIB-124997019290262001,STIB-18
STIB-124997020290262001,STIB-18
STIB-124997021290262001,STIB-18
STIB-124997022290262001,STIB-18
STIB-124997023290262001,STIB-18
STIB-124997024290262001,STIB-18
STIB-124997025290262001,STIB-18
STIB-124997026290262001,STIB-18
STIB-124997027290262001,STIB-18
STIB-124997028290262001,STIB-18
STIB-124997029290262001,STIB-18
STIB-124997030290262001,STIB-18
STIB-124997031290262001,STIB-18
STIB-124997032290262001,STIB-18
STIB-124997033290262001,STIB-18
STIB-124997034290262001,STIB-18
STIB-124997035290262001,STIB-18
STIB-124997036290262001,STIB-18
STIB-124997037290262001,STIB-18
STIB-124997038290262001,STIB-18
STIB-124997039290262001,STIB-18
STIB-124997040290262001,STIB-18
STIB-124997041290262001,STIB-18
STIB-124997042290262001,STIB-18
STIB-124997043290262001,STIB-18
STIB-124997044290262001,STIB-18
STIB-124997045290262001,STIB-18
STIB-124997047290262001,STIB-18
STIB-124997048290262001,STIB-18
STIB-124997112290262001,STIB-18
STIB-124997141290263501,STIB-18
STIB-124997142290263501,STIB-18
STIB-124997143290263501,STIB-18
STIB-124997144290263501,STIB-18
STIB-124997145290263501,STIB-18
STIB-124997146290263501,STIB-18
STIB-124997147290263501,STIB-18
STIB-124997148290263501,STIB-18
STIB-124997149290263501,STIB-18
STIB-124997150290263501,STIB-18
STIB-124997151290263501,STIB-18
STIB-124997152290263501,STIB-18
STIB-124997153290263501,STIB-18
STIB-124997154290263501,STIB-18
STIB-124997155290263501,STIB-18
STIB-124997156290263501,STIB-18
STIB-124997157290263501,STIB-18
STIB-124997158290263501,STIB-18
STIB-124997159290263501,STIB-18
STIB-124997160290263501,STIB-18
STIB-124997161290263501,STIB-18
STIB-124997162290263501,STIB-18
STIB-124997163290263501,STIB-18
STIB-124997164290263501,STIB-18
STIB-124997165290263501,STIB-18
STIB-124997166290263501,STIB-18
STIB-124997167290263501,STIB-18
STIB-124997168290263501,STIB-18
STIB-124997169290263501,STIB-18
STIB-124997170290263501,STIB-18
STIB-124997171290263501,STIB-18
STIB-124997172290263501,STIB-18
STIB-124997173290263501,STIB-18
STIB-124997174290263501,STIB-18
STIB-124997175290263501,STIB-18
STIB-124997176290263501,STIB-18
STIB-124997177290263501,STIB-18
STIB-124997178290263501,STIB-18
STIB-124997179290263501,STIB-18
STIB-124997180290263501,STIB-18
STIB-124997181290263501,STIB-18
STIB-124997182290263501,STIB-18
STIB-124997183290263501,STIB-18
STIB-124997184290263501,STIB-18
STIB-124997185290263501,STIB-18
STIB-124997186290263501,STIB-18
STIB-124997187290263501,STIB-18
STIB-124997188290263501,STIB-18
STIB-124997189290263501,STIB-18
STIB-124997190290263501,STIB-18
STIB-124997191290263501,STIB-18
STIB-124997192290263501,STIB-18
STIB-124997193290263501,STIB-18
STIB-124997194290263501,STIB-18
STIB-124997195290263501,STIB-18
STIB-124997196290263501,STIB-18
STIB-124997197290263501,STIB-18
STIB-124997198290263501,STIB-18
STIB-124997199290263501,STIB-18
STIB-124997200290263501,STIB-18
STIB-124997201290263501,STIB-18
STIB-124997202290263501,STIB-18
STIB-124997203290263501,STIB-18
STIB-124997204290263501,STIB-18
STIB-124997205290263501,STIB-18
STIB-124997206290263501,STIB-18
STIB-124997207290263501,STIB-18
STIB-124997208290263501,STIB-18
STIB-124997209290263501,STIB-18
STIB-124997210290263501,STIB-18
STIB-124997211290263501,STIB-18
STIB-124997212290263501,STIB-18
STIB-124997213290263501,STIB-18
STIB-124997214290263501,STIB-18
STIB-124997215290263501,STIB-18
STIB-124997216290263501,STIB-18
STIB-124997217290263501,STIB-18
STIB-124997218290263501,STIB-18
STIB-124997219290263501,STIB-18
STIB-124997220290263501,STIB-18
STIB-124997221290263501,STIB-18
STIB-124997222290263501,STIB-18
STIB-124997223290263501,STIB-18
STIB-124997224290263501,STIB-18
STIB-124997225290263501,STIB-18
STIB-124997226290263501,STIB-18
STIB-124997227290263501,STIB-18
STIB-124997228290263501,STIB-18
STIB-124997229290263501,STIB-18
STIB-124997230290263501,STIB-18
STIB-124997231290263501,STIB-18
STIB-124997232290263501,STIB-18
STIB-124997233290263501,STIB-18
STIB-124997234290263501,STIB-18
STIB-124997235290263501,STIB-18
STIB-124997236290263501,STIB-18
STIB-124997237290263501,STIB-18
STIB-124997238290263501,STIB-18
STIB-124997239290263501,STIB-18
STIB-124997240290263501,STIB-18
STIB-124997241290263501,STIB-18
STIB-124997242290263501,STIB-18
STIB-124997243290263501,STIB-18
STIB-124997244290263501,STIB-18
STIB-124997245290263501,STIB-18
STIB-124997246290263501,STIB-18
STIB-124997247290263501,STIB-18
STIB-124997248290263501,STIB-18
STIB-124997249290263501,STIB-18
STIB-124997250290263501,STIB-18
STIB-124997251290263501,STIB-18
STIB-124997252290263501,STIB-18
STIB-124997253290263501,STIB-18
STIB-124997254290263501,STIB-18
STIB-124997255290263501,STIB-18
STIB-124997256290263501,STIB-18
STIB-124997257290263501,STIB-18
STIB-124997258290263501,STIB-18
STIB-124997259290263501,STIB-18
STIB-124997260290263501,STIB-18
STIB-124997261290263501,STIB-18
STIB-124997262290263501,STIB-18
STIB-124997263290263501,STIB-18
STIB-124997264290263501,STIB-18
STIB-124997265290263501,STIB-18
STIB-124997266290263501,STIB-18
STIB-124997267290263501,STIB-18
STIB-124997268290263501,STIB-18
STIB-124997269290263501,STIB-18
STIB-124997270290263501,STIB-18
STIB-124997271290263501,STIB-18
STIB-124997272290263501,STIB-18
STIB-124997273290263501,STIB-18
STIB-124997274290263501,STIB-18
STIB-124997275290263501,STIB-18
STIB-124997276290263501,STIB-18
STIB-124961668290261601,STIB-18
STIB-124961669290261601,STIB-18
STIB-124961670290261601,STIB-18
STIB-124961671290261601,STIB-18
STIB-124961672290261601,STIB-18
STIB-124961673290261601,STIB-18
STIB-124961674290261601,STIB-18
STIB-124961675290261601,STIB-18
STIB-124961676290261601,STIB-18
STIB-124961677290261601,STIB-18
STIB-124961678290261601,STIB-18
STIB-124961679290261601,STIB-18
STIB-124961680290261601,STIB-18
STIB-124961681290261601,STIB-18
STIB-124961682290261601,STIB-18
STIB-124961683290261601,STIB-18
STIB-124961684290261601,STIB-18
STIB-124961685290261601,STIB-18
STIB-124961686290261601,STIB-18
STIB-124961687290261601,STIB-18
STIB-124961688290261601,STIB-18
STIB-124961689290261601,STIB-18
STIB-124961690290261601,STIB-18
STIB-124961691290261601,STIB-18
STIB-124961692290261601,STIB-18
STIB-124961693290261601,STIB-18
STIB-124961694290261601,STIB-18
STIB-124961695290261601,STIB-18
STIB-124961696290261601,STIB-18
STIB-124961697290261601,STIB-18
STIB-124961698290261601,STIB-18
STIB-124961699290261601,STIB-18
STIB-124961700290261601,STIB-18
STIB-124961701290261601,STIB-18
STIB-124961702290261601,STIB-18
STIB-124961703290261601,STIB-18
STIB-124961704290261601,STIB-18
STIB-124961705290261601,STIB-18
STIB-124961706290261601,STIB-18
STIB-124961707290261601,STIB-18
STIB-124961708290261601,STIB-18
STIB-124961709290261601,STIB-18
STIB-124961710290261601,STIB-18
STIB-124961711290261601,STIB-18
STIB-124961712290261601,STIB-18
STIB-124961713290261601,STIB-18
STIB-124961714290261601,STIB-18
STIB-124961715290261601,STIB-18
STIB-124961716290261601,STIB-18
STIB-124961717290261601,STIB-18
STIB-124961718290261601,STIB-18
STIB-124961719290261601,STIB-18
STIB-124961720290261601,STIB-18
STIB-124961721290261601,STIB-18
STIB-124961722290261601,STIB-18
STIB-124961723290261601,STIB-18
STIB-124961724290261601,STIB-18
STIB-124961725290261601,STIB-18
STIB-124961726290261601,STIB-18
STIB-124961727290261601,STIB-18
STIB-124996772290261601,STIB-18
STIB-124996773290261601,STIB-18
STIB-124996774290261601,STIB-18
STIB-124996775290261601,STIB-18
STIB-124996776290261601,STIB-18
STIB-124996777290261601,STIB-18
STIB-124996778290261601,STIB-18
STIB-124996779290261601,STIB-18
STIB-124996780290261601,STIB-18
STIB-124996781290261601,STIB-18
STIB-124996782290261601,STIB-18
STIB-124996783290261601,STIB-18
STIB-124996784290261601,STIB-18
STIB-124996785290261601,STIB-18
STIB-124996786290261601,STIB-18
STIB-124996787290261601,STIB-18
STIB-124996788290261601,STIB-18
STIB-124996789290261601,STIB-18
STIB-124996790290261601,STIB-18
STIB-124996791290261601,STIB-18
STIB-124996792290261601,STIB-18
STIB-124996793290261601,STIB-18
STIB-124996794290261601,STIB-18
